mat	location	species	temperature	precipitation	totalAF	otu	pc1	pc2	pc3
511	2	AU	Aparvi	32	400	109.2	IC725	-2.89932637043	-7.2740487814	3.39991676081
512	2	AU	Aparvi	32	400	60	IC727	-2.89932637043	-7.2740487814	3.39991676081
513	2	AU	Aparvi	32	400	82.3	IC728	-2.89932637043	-7.2740487814	3.39991676081
514	2	AU	Aparvi	32	400	62.3	IC729	-2.89932637043	-7.2740487814	3.39991676081
515	1	AU	Amini	32	400	2.3	IC731	-2.42920738729	-7.7581408856	3.45548111643
516	1	AU	Aparvi	32	400	29.9	IC732	-2.88374629273	-7.26370868704	3.40284913877
517	1	AU	Amini	32	400	3.3	IC733	-2.42920738729	-7.7581408856	3.45548111643
518	1	AU	Amini	32	400	2.6	IC735	-2.42920738729	-7.7581408856	3.45548111643
519	2	AU	Aparvi	32	400	84	IC736	-2.89932637043	-7.2740487814	3.39991676081
520	2	AU	Aparvi	32	400	85.3	IC737	-2.90025265439	-7.2428429446	3.40987689452
521	2	AU	Aparvi	32	400	68.6	IC741	-2.89932637043	-7.2740487814	3.39991676081
522	1	AU	Amini	32	400	9.1	IC742	-2.12665674789	-7.7034285916	3.48443337623
523	2	AU	Aparvi	32	400	23.9	IC743	-1.82503234046	-6.43962808956	2.74357560643
524	1	AU	Amini	32	400	7.8	IC744	-0.376428264919	-7.11109514584	3.17908742995
525	2	AU	Aparvi	32	400	79.7	IC748	-2.89932637043	-7.2740487814	3.39991676081
526	2	AU	Aparvi	32	400	74.5	IC749	-2.89932637043	-7.2740487814	3.39991676081
527	2	AU	Aparvi	32	400	15	IC751	-2.14091693911	-7.7149752216	3.4942145932
528	2	AU	Aparvi	32	400	34.4	IC753	-2.10874165058	-8.40618524132	3.46819253265
529	2	AU	Aparvi	32	400	10	IC755	-2.11510030035	-7.63090479647	3.44225534731
530	2	AU	Aparvi	32	400	6.9	IC758	-2.20202597202	-6.48856602729	2.71456009026
531	2	AU	Aparvi	32	400	79	IC760	-2.10874165058	-8.40618524132	3.46819253265
532	2	AU	Aparvi	32	400	50	IC762	-2.89932637043	-7.2740487814	3.39991676081
533	2	AU	Aparvi	32	400	14	IC768	-2.11510030035	-7.63090479647	3.44225534731
534	2	AU	Aparvi	32	400	58.1	IC770	-2.88154580273	-7.52409944456	3.5552674106
535	2	AU	Aparvi	32	400	12.9	IC777	-2.11510030035	-7.63090479647	3.44225534731
536	1	AU	Amini	32	400	4	IC778	-2.42920738729	-7.7581408856	3.45548111643
537	2	AU	Aparvi	32	400	114.6	IC779	-2.89932637043	-7.2740487814	3.39991676081
538	2	AU	Aparvi	32	400	77.5	IC780	-2.96200875473	-7.42015031982	3.38462951807
539	2	AU	Aparvi	32	400	34.9	IC785	-1.39160988631	-4.56424736826	2.07780681091
540	2	AU	Aparvi	32	400	32	IC786	-1.24459224943	-4.73223998729	2.15148173729
541	2	AU	Aparvi	32	400	27.7	IC787	-1.40933026382	-4.59715464314	2.07660143481
542	2	AU	Amini	32	400	0.7	IC788	-1.22484818491	-4.69137576171	2.05484363421
543	1	AU	Aparvi	32	400	16.7	IC790	-2.13085369385	-7.46815343711	3.316554903
544	1	AU	Aparvi	32	400	13.9	IC791	-1.26516234628	-4.66952862114	2.12286791639
545	2	AU	Aparvi	32	400	73.7	IC792	-1.67319847224	-4.69538522049	2.2208628116
546	1	AU	Aparvi	32	400	0	IC793	-2.72836730994	-10.7209449603	4.60356993702
547	1	AU	Aparvi	32	400	132.2	IC796	-2.88374629273	-7.26370868704	3.40284913877
548	2	AU	Aparvi	32	400	66.3	IC797	-2.89932637043	-7.2740487814	3.39991676081
549	2	AU	Aparvi	32	400	14.3	IC798	-1.20612518098	-5.00593268185	2.26271177622
550	1	AU	Aparvi	32	400	5.1	IC799	-0.932586365395	-4.90921808818	2.20020717816
551	2	AU	Ap	32	400	207.5	IC800	6.24038627462	0.0716911280451	-0.00424134952973
552	2	AU	Ap	32	400	194.3	IC801	6.24038627462	0.0716911280451	-0.00424134952973
553	2	AU	Ap	32	400	155.5	IC804	6.24038627462	0.0716911280451	-0.00424134952973
554	2	AU	Ap	32	400	158.7	IC805	6.24038627462	0.0716911280451	-0.00424134952973
555	2	AU	Ap	32	400	331.6	IC806	5.41784499915	0.261781397873	-0.147039395818
556	2	AU	Ap	32	400	315.6	IC807	6.31801191705	0.091589591509	-0.0108430787171
557	2	AU	Ap	32	400	363.6	IC808	6.1158647659	0.0959655534169	0.069553204191
558	2	AU	Ap	32	400	0	IC809	6.35042001487	0.0922236861859	-0.0142940637057
559	1	AU	Ap	32	400	86.7	IC811	3.85501693301	0.355014764835	-0.124857444187
560	1	AU	Ap	32	400	71.3	IC813	3.85501693301	0.355014764835	-0.124857444187
561	2	AU	Ap	32	400	219.6	IC814	6.08783391511	0.0970233522688	0.0695828392473
562	2	AU	Ap	32	400	260.3	IC816	6.34019895153	0.0125109285315	-0.172455671678
563	2	AU	Ap	32	400	250.7	IC822	6.00461371593	0.090071002775	0.0695470135767
564	1	AU	Ap	32	400	307.3	IC824	6.05527271439	0.110232173275	0.0456845919071
565	1	AU	Ap	32	400	523.4	IC825	6.50552718264	0.0394131898603	-0.193614390147
566	2	AU	Ap	32	400	314.4	IC828	6.3477242714	0.0903092260114	-0.0127814391628
567	2	AU	Ap	32	400	391.8	IC832	5.48913912617	0.373041985123	-0.225185777824
568	1	AU	Ap	32	400	441.5	IC835	6.08060148177	0.104519660126	0.0708655606437
569	1	AU	Ap	32	400	82.6	IC836	3.85501693301	0.355014764835	-0.124857444187
570	2	AU	Ap	32	400	173.5	IC837	5.66758796123	0.271946160197	-0.00688278188973
571	2	AU	Ap	32	400	331.3	IC839	5.64458347694	0.301239161474	-0.00343215304153
572	2	AU	Ap	32	400	251.4	IC840	6.24038627462	0.0716911280451	-0.00424134952973
573	1	AU	Ap	32	400	375.5	IC844	6.10505091109	0.115779856896	0.0459723488888
574	2	AU	Ap	32	400	475	IC848	5.48913912617	0.373041985123	-0.225185777824
575	1	AU	Ap	32	400	351	IC851	5.75809433405	0.238979015623	0.0917342080326
576	2	AU	Ap	32	400	216	IC853	6.08783391511	0.0970233522688	0.0695828392473
577	2	AU	Ap	32	400	238.6	IC854	6.23479171787	0.0846372420152	-0.0108789043877
578	2	AU	Ap	32	400	59.6	IC860	3.88653456652	0.315473471441	-0.183976794013
579	2	AU	Ap	32	400	177.4	IC863	5.17120155408	0.462760972397	-0.0803434149115
580	1	AU	Ap	32	400	429.8	IC864	6.13144484361	0.106305647777	0.0724855821554
581	2	AU	Ap	32	400	207.7	IC867	5.81594357619	0.261761071268	0.0491567166882
582	1	AU	Ap	32	400	323	IC868	6.14354412989	0.112300111253	0.0489706634504
583	1	AU	Ap	32	400	461.3	IC872	6.13144484361	0.106305647777	0.0724855821554
584	1	AU	Ap	32	400	433.4	IC875	5.99585177642	0.129938077394	0.0881398392995
585	2	AU	Ap	32	400	70.9	IC876	3.88653456652	0.315473471441	-0.183976794013
586	2	US	AfL	15	600	91.5	IC203	-4.25780426647	1.17360617392	-0.0399660035219
587	2	IN	AfL	25	1400	20.4	IC1229	-4.1027911845	1.10277909841	-0.0390128432794
588	2	IN	AfL	25	1400	116.7	IC1230	-2.77700020415	1.00424403036	0.275547236382
589	1	IN	AfL	25	1400	101.1	IC1233	-2.78434017755	1.03181930579	0.28254372688
590	2	IN	AfL	25	1400	83.1	IC1237	-4.137216702	1.11614339016	-0.0268864893859
591	1	IN	AfL	25	1400	0	IC1239	-2.70647525509	0.970929386543	0.115365794657
592	1	IN	AfL	25	1400	9.8	IC1241	-2.70276389838	0.998839390356	0.246959614572
593	2	IN	AfL	25	1400	67.7	IC1245	-4.19581380385	1.14936946143	-0.0281212761529
594	2	IN	AfL	25	1400	164	IC1249	-2.82134979301	1.04874504208	0.281199194448
595	1	IN	AfL	25	1400	59.1	IC1250	-4.18067090361	1.1023590134	-0.00117628101755
596	1	IN	AfL	25	1400	17.3	IC1251	-2.78446041653	1.032457895	0.284915206127
597	1	IN	AfL	25	1400	13.7	IC1252	-4.09453342831	1.13656214718	-0.0233223313689
598	1	IN	AfL	25	1400	35.3	IC1253	-4.11838296416	1.12045039413	-0.0295353554356
599	2	IN	AfL	25	1400	106.4	IC1254	-2.84664457993	1.10482132258	0.254051150484
600	1	IN	AfL	25	1400	36.8	IC1255	-4.38155799626	1.31421513263	-0.0797417882114
601	1	IN	AfL	25	1400	0.1	IC1257	-2.6853208133	1.02501244852	0.274313193272
602	1	IN	AfL	25	1400	10.7	IC1258	-2.418428999	0.773036407061	-0.0845315571428
603	2	IN	AfL	25	1400	113.1	IC1260	-2.77700020415	1.00424403036	0.275547236382
604	1	IN	AfL	25	1400	56.6	IC1262	-2.72699460895	1.00121983296	0.266353260452
605	2	IN	AfL	25	1400	15.7	IC1264	-2.73289046507	0.976698279969	0.270188756977
606	1	IN	AfL	25	1400	6.2	IC1265	-2.78234213371	1.02162173969	0.275031187578
607	1	IN	AfL	25	1400	13.5	IC1266	-2.68704142231	0.968314775372	0.271567664424
608	1	IN	AfL	25	1400	65.9	IC1268	-4.15445967678	1.14660987576	-0.0235712453134
609	1	IN	AfL	25	1400	0.1	IC1269	-4.04725792016	1.08021413517	-0.0308660613432
610	2	IN	AfL	25	1400	21	IC1270	-4.05242339544	1.01865160247	-0.111234084958
611	1	IN	AfL	25	1400	3.2	IC1271	-2.70276389838	0.998839390356	0.246959614572
612	1	IN	AfL	25	1400	0.1	IC1272	-2.69980664912	1.00615586134	0.196416342394
613	2	IN	AfL	25	1400	0	IC1274	-3.77093953136	0.707446745264	0.134423823736
614	1	IN	AfL	25	1400	47.2	IC1275	-2.71731038736	0.987038374329	0.273121134942
615	1	IN	AfL	25	1400	47.8	IC1276	-4.15029431423	1.13780437649	-0.0211978070353
616	1	IN	AfL	25	1400	18.1	IC1277	-2.68704142231	0.968314775372	0.271567664424
617	2	IN	AfL	25	1400	49.6	IC1279	-2.7811648719	1.00847442728	0.268154676802
618	1	IN	AfL	25	1400	106.5	IC1280	-2.66325715279	0.908783511007	0.264959409328
619	1	IN	AfL	25	1400	53.3	IC1281	-2.78825939022	1.0296330377	0.281087972659
620	1	IN	AfL	25	1400	0.4	IC1282	-2.6853208133	1.02501244852	0.274313193272
621	1	IN	AfL	25	1400	89.5	IC1290	-2.6853208133	1.02501244852	0.274313193272
622	1	IN	AfL	25	1400	0	IC1291	-3.74863482236	0.720616025963	0.135351075975
623	2	IN	AfL	25	1400	0	IC1293	-3.77093953136	0.707446745264	0.134423823736
624	2	IN	AfL	25	1400	44.7	IC1295	-4.20528548068	1.16468112407	-0.0337949109491
625	1	IN	AfL	25	1400	0.2	IC1296	-2.6853208133	1.02501244852	0.274313193272
626	1	IN	AfL	25	1400	25.6	IC1297	-4.11838296416	1.12045039413	-0.0295353554356
627	1	IN	AfL	25	1400	0	IC1303	-3.77122047091	0.746185093183	0.130088614679
628	1	IN	AfL	25	1400	0	IC1304	-2.70647525509	0.970929386543	0.115365794657
629	2	IN	AfL	25	1400	68.4	IC1305	-2.70033763994	1.06535952258	0.249041352361
630	1	IN	AfL	25	1400	30.3	IC1306	-2.76295659288	1.04888519016	0.205162674248
631	1	IN	AfL	25	1400	74.9	IC1307	-4.0872111068	1.11311919277	-0.036080465315
